,road,latitude_road,longitude_road,murder,robber,rape,theft,violence,crime_counts,camera,latitude_camera,longitude_camera,total_p,total_m,total_f,interval,lamp
432,신림동7길,37.4859157,126.9264311,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,,,,,
433,남부순환로272길,37.4751503,126.9782387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
434,양지2길,37.4711342,126.9318584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
435,신우길,37.4618154,126.9327673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
436,양녕로10길,37.486143,126.9477154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
437,법원단지22길,37.4740577,126.9238594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47364015,126.92396979999998,,,,,
438,남현3길,37.4750656,126.977267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,34.0,38.0,,
439,양녕로6다길,37.48450310000001,126.9499528,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.4838374,126.94979609999999,,,,,
440,봉천로17길,37.48851989999999,126.9315008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
441,남부순환로240길,37.4767319,126.9607382,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.47711289,126.9605956,,,,,
442,참숯1길,37.4786874,126.94145120000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
443,참숯2길,37.4764037,126.9418455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
444,청룡6길,37.480319,126.9457657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
445,호암로20길,37.4671001,126.9351715,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.46749117,126.9342243,44.0,52.0,37.0,,
446,난곡로30길,37.471349,126.921539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
447,난곡로24나길,37.46947,126.9217976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
448,구암5가길,37.49115,126.9464681,0.0,0.0,0.0,2.0,3.0,5.0,1.0,37.49125069,126.946317,,,,,
449,낙성대역10길,37.4731555,126.963369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
450,호암로24가길,37.4681355,126.9338988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
451,난곡로61길,37.4805324,126.9135579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
452,봉천로23바길,37.4887929,126.9369909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.4888039,126.93760479999999,,,,,
453,신림로11가길,37.4665466,126.938497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
454,신사로24길,37.4887278,126.9181554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
455,관천로20길,37.4881465,126.9240541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
456,신원로5길,37.4825544,126.92709840000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
457,국회단지10길,37.4886169,126.9428017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.48838569,126.94295859999998,,,,,
458,서림11가길,37.4715083,126.941276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
459,호암로18다길,37.4648479,126.9336709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
460,신림로63길,37.4848184,126.9290042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
461,난곡로18길,37.46800820000001,126.92074879999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
462,난곡로57길,37.4792916,126.9137956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
463,남부순환로168다길,37.4804199,126.9236275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
464,행운1바길,37.4836795,126.9565328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
465,양녕로2가길,37.4852458,126.9477808,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.48592529,126.9475354,,,,,
466,남부순환로230길,37.4761924,126.954478,0.0,0.0,1.0,4.0,5.0,10.0,0.0,0.0,0.0,,,,,
467,남부순환로141길,37.4831627,126.9092207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
468,승방10길,37.4729553,126.9778033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
469,은천로35가길,37.4864688,126.9536074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
470,대학10길,37.4676948,126.9363214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.46753497,126.9376382,,,,,
471,인헌2길,37.47518820000001,126.9660239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
472,남부순환로163길,37.484956,126.9212977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
473,남부순환로131가길,37.4824435,126.9081196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
474,국회단지15길,37.48954310000001,126.9400413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
475,조원중앙로2길,37.4813018,126.9088682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,29.0,,
476,승방3길,37.4729649,126.9815928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
477,봉천로23나길,37.4872535,126.9363059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
478,관악로38길,37.4897798,126.95773359999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
479,낙성대로4길,37.4765516,126.9583074,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.47646174,126.95778529999998,,,,,
480,봉천로31길,37.4849972,126.939462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
481,난곡로26나길,37.4689754,126.9234074,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.46865733,126.9234215,,,,,
482,행운1길,37.4827184,126.9563374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.4817577,126.95640209999999,45.0,43.0,47.0,,
483,난곡로35나길,37.473271,126.9180351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47275349,126.9181587,,,,,
484,은천로23길,37.4885012,126.948658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
485,남부순환로151길,37.4840656,126.9151561,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.48299627,126.9172314,28.0,27.0,29.0,,
486,행운1마길,37.4831094,126.9553861,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,
487,청룡5길,37.4802704,126.9465788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
488,문성로36길,37.4782616,126.9296629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
489,난향15길,37.462889,126.9146357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
490,관악로14나길,37.4772455,126.9572384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
491,남부순환로220길,37.4800955,126.9516465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
492,난향14길,37.4637854,126.915425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
493,은천로35다길,37.4873789,126.95359109999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
494,남부순환로245길,37.4772779,126.9654858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
495,낙성대역18길,37.4734285,126.96511940000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
496,인헌9길,37.47289960000001,126.9681725,0.0,0.0,1.0,1.0,1.0,3.0,1.0,37.47241048,126.97100359999999,,,,,
497,남부순환로196길,37.4839387,126.9356116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
498,서원길,37.4770423,126.93270520000002,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.47749693,126.93282409999999,,,,,
499,남부순환로142길,37.4793541,126.91239740000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,22.0,,
500,남부순환로143길,37.4825975,126.9106353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
501,남부순환로160길,37.4821954,126.9220942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
502,신림로22길,37.4719807,126.9356292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
503,신림로58길,37.48236710000001,126.9318648,0.0,0.0,0.0,5.0,6.0,11.0,0.0,0.0,0.0,,,,,
504,신림로11길,37.4648076,126.9403103,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,32.0,38.0,25.0,,
505,조원중앙로,37.4827912,126.9062771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,구로전화국~도림천,23.0
506,문성로26길,37.4786631,126.92614009999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
507,남현1가길,37.4753516,126.9775057,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,
508,장군봉11길,37.4800018,126.9395885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
509,장군봉5길,37.4807302,126.9412683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.48116875,126.94134380000001,,,,,
510,난곡로28길,37.4712162,126.9201499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
511,봉천로43길,37.4840986,126.9488763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
512,남부순환로266길,37.4758816,126.9763154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
513,은천로35길,37.4872963,126.9542334,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.48837014,126.95388600000001,,,,,
514,장군봉15길,37.4791269,126.940073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
515,신림로70길,37.4873121,126.9314612,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.48773425,126.9301319,,,,,
516,낙성대역6길,37.4742399,126.9623551,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.47480181,126.96220590000001,,,,,
517,난곡로31길,37.47145510000001,126.9190464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
518,관악로28길,37.4850752,126.9580545,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,25.0,23.0,26.0,,
519,신원로1길,37.4803253,126.9268482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
520,남부순환로131길,37.4822702,126.9067991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
521,신림로71길,37.4880666,126.9267874,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.48798077,126.9257294,,,,,
522,당곡6길,37.49138129999999,126.9284154,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.49210332,126.9295392,,,,,
523,구암길,37.4913534,126.946676,0.0,0.0,1.0,3.0,4.0,8.0,7.0,37.491820000000004,126.94692659999998,19.0,17.0,20.0,드림타운남문~성현로,30.0
524,행운길,37.4805596,126.9597642,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.48070962,126.95947920000002,45.0,43.0,47.0,,
525,문성로32길,37.4771002,126.9284716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47862396,126.92879920000001,,,,,
526,쑥고개로2나길,37.4767854,126.9392787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
527,국회단지9길,37.48864920000001,126.9400411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
528,신림로53가길,37.4791767,126.93102009999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
529,남부순환로247길,37.4783772,126.9653889,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.4767182,126.9664007,,,,,
530,호암로26가길,37.4693152,126.9336267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
531,국회단지5길,37.48819870000001,126.93959270000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.48806084,126.9395179,,,,,
532,관악로24나길,37.4849432,126.9576527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
533,은천로37길,37.4877182,126.9550506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
534,신림로26길,37.472955,126.93449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
535,난곡로45길,37.4760717,126.91469109999998,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.47642475,126.9157101,,,,,
536,인헌16나길,37.4689193,126.9665108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
537,신림로28길,37.4721187,126.9358176,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.47207027,126.9367369,36.0,41.0,31.0,,
538,솔밭로7길,37.47998670000001,126.96336409999998,0.0,0.0,1.0,3.0,3.0,7.0,0.0,0.0,0.0,,,,,
539,낙성대로3길,37.474255600000006,126.9602917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
540,남부순환로256길,37.474999,126.9724249,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.47385487,126.9732169,,,,,
541,보라매로,37.4907916,126.9277476,0.0,0.0,1.0,5.0,5.0,11.0,6.0,37.49269505,126.926966,,,,당곡사거리~삼육재활원,32.0
542,남부순환로200가길,37.4833877,126.936714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
543,신사로10길,37.4870102,126.9141705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
544,청림3라길,37.49071710000001,126.95912140000002,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.49019989,126.95980530000001,,,,,
545,청림3바길,37.490919700000006,126.9592649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
546,국회단지12길,37.4888026,126.9426125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
547,인헌12길,37.47074600000001,126.9659693,0.0,0.0,2.0,6.0,8.0,16.0,0.0,0.0,0.0,,,,,
548,남부순환로168길,37.4823986,126.9238284,0.0,0.0,0.0,1.0,0.0,1.0,1.0,37.48189041,126.9240662,,,,,
549,동마길,37.4639393,126.930655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
550,신림로18가길,37.4723687,126.9352453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
551,국회단지17길,37.4898351,126.9411818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
552,양녕로7길,37.4859855,126.9465094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
553,관악로8길,37.475607200000006,126.9541988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
554,관악로24길,37.485094,126.956792,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,,,,
555,청룡길,37.4772455,126.9454645,1.0,1.0,1.0,3.0,4.0,10.0,0.0,0.0,0.0,43.0,42.0,45.0,풍림아파트(양측),7.0
556,봉천로49길,37.4833711,126.9518954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
557,서원8길,37.4766809,126.9318043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
558,조원로4길,37.48253820000001,126.9048678,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.48211292,126.9051494,,,,,
559,행운5길,37.4817236,126.9588264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.48192982,126.95902579999999,,,,,
560,신림로65길,37.4854137,126.9278971,0.0,0.0,5.0,12.0,16.0,33.0,0.0,0.0,0.0,53.0,53.0,52.0,,
561,서원7길,37.4761579,126.9336682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
562,낙성대역4길,37.4749665,126.9610713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
563,봉천로17가길,37.4884093,126.932932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
564,난곡로34나길,37.4726485,126.9221746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
565,봉천로13다길,37.490934,126.9324239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
566,청림2길,37.4869216,126.9586887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
567,솔밭로2길,37.4782768,126.963351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
568,청림6길,37.48699620000001,126.9597851,0.0,0.0,0.0,9.0,2.0,11.0,2.0,37.48635301,126.95892079999999,,,,,
569,조원로10길,37.4812755,126.90451000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,38.0,34.0,,
570,인헌16길,37.4694647,126.966404,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.46988641,126.9666271,,,,,
571,법원단지2길,37.47379160000001,126.9194771,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.4737186,126.9195813,,,,,
572,대학18길,37.46400360000001,126.9361301,0.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,,,,,
573,인헌3가길,37.4738222,126.9674738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47395933,126.9673659,,,,,
574,법원단지32길,37.4752297,126.9250411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
575,남부순환로157길,37.4840811,126.9182083,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,,,,
576,신림동길,37.4874258,126.9276303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,,
577,봉천로12길,37.4872516,126.9295818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
578,대학7가길,37.4675129,126.9380861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
579,낙성대로4가길,37.4766969,126.9584257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
580,남부순환로234길,37.4768648,126.9565771,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.47638763,126.95613370000001,25.0,24.0,26.0,,
581,봉천로47길,37.4832534,126.950198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
582,신원로3나길,37.4816659,126.9264929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
583,신림로48길,37.4792514,126.9346422,0.0,0.0,1.0,4.0,5.0,10.0,3.0,37.479091,126.93242079999999,20.0,20.0,20.0,,
584,장군봉3길,37.4814341,126.9400474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
585,은천로28가길,37.4845595,126.95288329999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
586,국회단지길,37.48645670000001,126.9400382,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.48644079,126.9398051,30.0,28.0,32.0,,
587,난곡로47길,37.4764576,126.91428909999998,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,,,,,
588,인헌1길,37.4749414,126.9677748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47486453,126.97001170000001,,,,,
589,남부순환로248길,37.4733297,126.9662396,0.0,0.0,1.0,3.0,4.0,8.0,0.0,0.0,0.0,23.0,22.0,25.0,,
590,난곡로11가길,37.4636368,126.9172897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
591,조원로16가길,37.4828569,126.91237549999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
592,양녕로6길,37.48357539999999,126.9500377,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.4869323,126.95841750000001,45.0,42.0,48.0,,
593,신림로46길,37.478631,126.9345764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
594,남부순환로163다길,37.485356,126.9221034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
595,남부순환로246길,37.47551110000001,126.9642475,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.47520347,126.96414709999999,,,,,
596,당곡길,37.4914459,126.928089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.49073231,126.92890829999999,23.0,22.0,24.0,,
597,난곡로30가길,37.4710845,126.9209531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
598,남부순환로145길,37.482552,126.9119695,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.48207624,126.912218,,,,,
599,행운4길,37.4797765,126.95997520000002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.47984474,126.9593811,,,,,
600,봉천로21가길,37.4877927,126.9346885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
601,쑥고개로3길,37.478279,126.9377851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47815974,126.93896609999999,,,,,
602,남현2길,37.4750938,126.9740906,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37.475028200000004,126.9741416,41.0,38.0,43.0,,
603,신사로16길,37.4882424,126.9164426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
604,관악로6길,37.477108,126.953242,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.47587787,126.95358529999999,,,,,
605,난곡로63길,37.4809174,126.9137142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
606,남부순환로180길,37.4833917,126.93082859999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
607,인헌11길,37.4723531,126.9673958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
608,쑥고개로11길,37.4806658,126.9425301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
609,국회단지2길,37.4868836,126.9400628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
610,미성5길,37.4738815,126.9148601,0.0,0.0,1.0,4.0,4.0,9.0,0.0,0.0,0.0,24.0,23.0,25.0,,
611,승방길,37.4722085,126.9776404,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,26.0,25.0,28.0,별장아파트~과천대로,25.0
612,호암로18길,37.46579910000001,126.9335861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
613,난곡로42길,37.4758026,126.9170882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
614,호암로,37.4649202,126.9317364,0.0,0.0,1.0,11.0,11.0,23.0,11.0,37.46469588,126.9315369,,,,산복터널~신림로,165.0
615,낙성대역16길,37.4729836,126.9647486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
616,관악로11길,37.4783316,126.9477053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
617,당곡2길,37.491765,126.9310414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.49274898,126.9350922,,,,,
618,난우10길,37.4763959,126.9201487,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.476123,126.9187626,,,,,
619,남부순환로247다길,37.4777458,126.9654135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47844302,126.9645338,,,,,
620,남부순환로202길,37.4827134,126.9387367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
621,쑥고개로21길,37.4798446,126.9483571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
622,신림로39길,37.4766226,126.935493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
623,행운1나길,37.4824294,126.9558044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.48204993,126.95539840000002,,,,,
624,남부순환로247나길,37.4782523,126.9644745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
625,남부순환로200나길,37.4831331,126.9361175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
626,남부순환로244길,37.47642620000001,126.96317659999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
627,남부순환로168가길,37.4812201,126.9252182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
628,법원단지34길,37.4750646,126.92564070000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
629,봉천로20길,37.486174,126.9325347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
630,난곡로35다길,37.4718256,126.9186672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
631,남부순환로161나길,37.4856498,126.9207775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
632,당곡6라길,37.49382070000001,126.9300977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
633,국회단지7길,37.4885258,126.9396887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
634,봉천로21나길,37.4891182,126.9357486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
635,관천로16길,37.4875566,126.9254985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
636,조원로31길,37.4876864,126.9193759,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.48817468,126.91910530000001,,,,,
637,법원단지5가길,37.47461679999999,126.9199369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
638,복은4길,37.4733287,126.9384367,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,,,,
639,양산길,37.4737542,126.9322752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.47369949,126.93265829999999,19.0,20.0,18.0,,
640,당곡2가길,37.4914875,126.93034009999998,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.49157053,126.93014869999999,,,,,
641,조원로13길,37.48508320000001,126.9112789,0.0,0.0,0.0,4.0,6.0,10.0,0.0,0.0,0.0,,,,,
642,남현길,37.4740889,126.9765237,0.0,0.0,1.0,4.0,5.0,10.0,8.0,37.47253163,126.974772,32.0,30.0,35.0,공원~선양부동산,9.0
643,양녕로1가길,37.48414870000001,126.94607340000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
644,난곡로41길,37.4754732,126.91562009999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
645,법원단지5길,37.476305,126.9212629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
