,도로명,총유동인구수,남성유동인구수,여성유동인구수
1675,인수봉로79길,2313616,1040969,1272648
1676,인수봉로72길,5270300,2340403,2929897
1677,인수봉로56길,5163095,2339717,2823378
1678,오패산로67길,6368277,2994691,3373586
1679,오패산로52길,5251690,2374215,2877475
1680,오패산로30길,4830685,2161691,2668994
1681,수유로12길,6632447,3081260,3551186
1682,솔샘로65길,6765346,3083987,3681359
1683,솔매로50길,7147096,3252989,3894107
1684,솔매로45길,3954122,1802570,2151552
1685,솔매로41길,6254167,2875652,3378515
1686,삼양로93길,5729848,2582000,3147848
1687,삼양로77길,5293809,2463699,2830110
1688,삼양로54길,5304600,2405355,2899244
1689,삼양로41길,6508780,3001886,3506894
1690,삼양로27길,4836889,2211083,2625806
1691,삼양로24길,7313781,3327731,3986051
1692,삼양로20길,6371936,2862691,3509247
1693,삼각산로28길,6848798,3191231,3657566
1694,도봉로99길,4211081,1958594,2252487
1695,도봉로8길,3102241,1411833,1690408
1696,도봉로76길,5938515,2774644,3163871
1697,도봉로67길,4979672,2312459,2667212
1698,도봉로45길,4961045,2239753,2721292
1699,도봉로18길,5497156,2465609,3031547
1700,도봉로13길,5236554,2335859,2900693
1701,덕릉로41길,6734731,3153974,3580756
1702,덕릉로40길,2642636,1235440,1407195
1703,노해로33길,4727849,2120139,2607710
1704,노해로23길,5097646,2325373,2772273
1705,노해로17길,6218545,2895526,3323018
1706,화랑로40길,3138593,1507658,1630936
1707,화랑로32길,4612503,2166722,2445781
1708,화랑로1길,6665269,3041946,3623324
1709,화랑로19길,5262647,2446972,2815674
1710,화랑로14길,3702899,1713940,1988958
1711,화랑로13길,3994213,1824124,2170089
1712,한천로76길,3469691,1636870,1832820
1713,한천로101가길,2940042,1367749,1572292
1714,창경궁로43길,2977943,1322336,1655606
1715,지봉로20길,4587413,2105906,2481507
1716,종암로5길,2635699,1224520,1411179
1717,종암로24가길,4210290,1924804,2285486
1718,종암로21길,3904304,1763074,2141231
1719,종암로19길,4660460,2050659,2609801
1720,종암로16길,6014765,2735621,3279144
1721,정릉로8길,409619,210266,199354
1722,정릉로27길,6114583,2784701,3329882
1723,정릉로26길,3102112,1434419,1667691
1724,장위로50길,2668418,1297615,1370803
1725,장월로1길,3815977,1740476,2075501
1726,인촌로6길,4263437,2003135,2260302
1727,인촌로5길,4596749,2037905,2558844
1728,인촌로24길,3350568,1775049,1575519
1729,개운사길,1670698,863314,807385
1730,인촌로1길,5734907,2575192,3159715
1731,인촌로17가길,2982944,1367977,1614967
1732,오패산로4길,6039385,2771027,3268357
1733,오패산로3길,5529592,2505056,3024536
1734,오패산로19길,4795882,2160441,2635441
1735,안암로5길,4754592,2319077,2435514
1736,아리랑로4길,6183062,2653420,3529640
1737,솔샘로6길,2487613,1193674,1293939
1738,성북로8길,2690006,1208651,1481356
1739,삼양로8길,5165328,2319972,2845356
1740,삼선교로16가길,3285278,1443863,1841417
1741,삼선교로10다길,3251420,1432705,1818716
1742,삼선교로10길,4043754,1781298,2262456
1743,보문로32길,5364514,2321804,3042710
1744,보문로31길,5361487,2397235,2964252
1745,보문로26길,4205243,1910875,2294368
1746,보문로13길,5363579,2529378,2834201
1747,보국문로16길,3390052,1567760,1822291
1748,동소문로6길,3241233,1428101,1813132
1749,동소문로2길,3364595,1488343,1876252
1750,동소문로26가길,5467683,2336699,3130984
1751,동소문로15길,4758156,2084886,2673269
1752,동소문로13길,5515550,2454277,3061272
1753,돌곶이로8길,4616326,2145974,2470353
1754,돌곶이로41길,3185843,1439132,1746712
1755,돌곶이로28길,3727255,1796693,1930562
1756,돌곶이로27길,4959468,2336184,2623284
1757,돌곶이로22길,4231116,1984247,2246868
1758,돌곶이로14길,4670765,2167292,2503474
1759,길음로7길,3123807,1416680,1707127
1760,중랑천로10길,4702729,2223364,2479366
1761,용마산로94길,3388525,1580906,1807620
1762,용마산로118길,5433919,2562823,2871096
1763,용마산로112길,4222373,1999836,2222538
1764,용마산로100길,3933157,1813542,2119615
1765,신내로7가길,5226345,2334685,2891659
1766,사가정로54길,6650397,3113344,3537054
1767,사가정로42길,6201283,2917674,3283609
1768,봉화산로56길,6370253,2857533,3512720
1769,봉화산로4길,5751886,2754580,2997306
1770,봉화산로30길,7085350,3203458,3881893
1771,봉우재로33길,5590464,2584127,3006338
1772,면목로78길,8225434,3772930,4452505
1773,면목로56길,5334204,2455380,2878825
1774,면목로55길,4670006,2143905,2526100
1775,면목로49길,5608131,2597799,3010333
1776,면목로48길,5419993,2505209,2914784
1777,면목로45길,5335214,2481183,2854033
1778,면목로33길,5846189,2757315,3088873
1779,면목로21길,4597531,2212810,2384720
1780,망우로73길,3216142,1499011,1717131
1781,망우로68길,5567967,2630353,2937613
1782,동일로163길,5096046,2387999,2708046
1783,동일로157길,8063238,3738461,4324777
1784,동일로149길,3421680,1603754,1817926
1785,동일로140길,4856848,2238719,2618129
1786,동일로139길,3467930,1630410,1837520
1787,동일로139가길,4885518,2281716,2603802
1788,동일로130길,6904304,3152169,3752134
1789,동일로123길,5967589,2837949,3129639
1790,동일로112길,6072105,2851016,3221090
1791,동일로101길,5448108,2560612,2887497
1792,동일로100길,6022696,2847561,3175134
1793,답십리로75길,4815834,2312709,2503125
1794,공릉로2길,5421663,2461605,2960058
1795,공릉로12가길,2337225,1097672,1239552
1796,겸재로54길,8186102,3738459,4447643
1797,겸재로36길,5616435,2572840,3043595
1798,겸재로29길,5689126,2646516,3042610
1799,휘경로3길,5770397,2718160,3052237
1800,휘경로2길,4595085,2142123,2452961
1801,휘경로23길,5162585,2413732,2748853
1802,휘경로14길,5640336,2602375,3037963
1803,한천로46길,2802647,1293912,1508735
1804,한천로40길,4102651,1893422,2209229
1805,한천로33길,3309691,1502372,1807318
1806,한천로14길,5239878,2604970,2634908
1807,천호대로97길,2843873,1426093,1417779
1808,천호대로77길,3188826,1606884,1581942
1809,천호대로45길,3663088,1805874,1857214
1810,천호대로17길,5459582,2658681,2800901
1811,천호대로12길,2811426,1408794,1402632
1812,천장산로7길,1882412,917451,964962
1813,제기로5길,2920904,1423831,1497074
1814,제기로21길,3884458,1852461,2031998
1815,전농로4길,5623024,2681493,2941531
1816,전농로3길,6327240,2916467,3410773
1817,전농로29길,5997326,2859123,3138203
1818,장한로8길,3883336,1955974,1927363
1819,장한로5길,4782458,2407010,2375448
1820,장한로27길,4319008,2043052,2275958
1821,장한로27가길,4227162,1990637,2236525
1822,장한로26길,3320484,1600579,1719906
1823,장한로26가길,4326219,2119275,2206944
1824,장한로25길,4146273,1992927,2153346
1825,장한로14길,3176672,1575417,1601254
1826,이문로42길,5115870,2440100,2675770
1827,왕산로43길,5355953,2583236,2772717
1828,왕산로33길,3288190,1657103,1631087
1829,왕산로32길,3332763,1645890,1686874
1830,약령시로17길,4630347,2277279,2353068
1831,서울시립대로4길,5558757,2652359,2906399
1832,서울시립대로29길,7024569,3395971,3628598
1833,서울시립대로16길,5986476,2849510,3136967
1834,사가정로2길,4244230,1995438,2248793
1835,사가정로23가길,4069366,1882186,2187180
1836,사가정로13길,3116440,1431901,1684539
1837,무학로45길,3688589,1929676,1758913
1838,무학로16길,2842625,1399043,1443582
1839,망우로21길,5160432,2389198,2771234
1840,망우로18길,3638248,1735878,1902369
1841,망우로18가길,2838632,1379179,1459452
1842,답십리로72길,4073723,1983413,2090310
1843,답십리로69길,3050656,1474680,1575977
1844,답십리로68길,4521049,2214140,2306909
1845,답십리로64길,4126009,2016952,2109057
1846,답십리로63길,4008298,1852316,2155983
1847,답십리로60길,4042746,1952168,2090577
1848,답십리로56길,5485707,2553673,2932033
1849,답십리로23길,4632859,2261628,2371231
1850,난계로30길,3356405,1669952,1686452
1851,경희대로4길,5185977,2365678,2820300
1852,경희대로3길,3784080,1717153,2066927
1853,천호대로129길,6688445,2995051,3693393
1854,천호대로123길,5805854,2640205,3165648
1855,천호대로109길,4960714,2305792,2654922
1856,자양번영로3길,5480730,2563446,2917283
1857,자양로53길,5930994,2653428,3277566
1858,자양로50길,4829333,2186899,2642436
1859,자양로45길,5224014,2328182,2895832
1860,자양로26길,8000431,3640334,4360097
1861,자양로15길,6225493,2872724,3352767
1862,자양로11길,7528224,3453856,4074366
1863,용마산로3길,4743118,2189284,2553834
1864,용마산로21길,6254821,2875615,3379206
1865,아차산로78길,2033687,966764,1066924
1866,아차산로65길,6588532,2941903,3646629
1867,아차산로55길,6626400,3033515,3592884
1868,아차산로51길,4796423,2219896,2576526
1869,아차산로40길,7758011,3602410,4155603
1870,면목로17길,5143152,2448861,2694293
1871,뚝섬로64길,2596453,1228055,1368397
1872,뚝섬로58길,4290268,1973039,2317230
1873,뚝섬로54길,3800693,1706833,2093862
1874,뚝섬로48길,5846480,2677998,3168482
1875,뚝섬로24길,5467521,2696626,2770894
1876,뚝섬로23길,6595921,3132280,3463642
1877,동일로24길,6102958,2910798,3192160
1878,동일로18길,6142633,2942324,3200309
1879,능동로4길,6810758,3220269,3590489
1880,능동로3길,6532491,3145069,3387422
1881,능동로34길,4133357,1906054,2227303
1882,능동로19길,4840169,2277087,2563082
1883,능동로13길,7336676,3474977,3861699
1884,긴고랑로9길,5197412,2403742,2793668
1885,긴고랑로8길,4021876,1933713,2088164
1886,긴고랑로7길,5505508,2592820,2912689
1887,긴고랑로20길,7225051,3338181,3886870
1888,광나루로52길,6825553,3056437,3769116
1889,광나루로40길,6009623,2695790,3313832
1890,광나루로37길,3134471,1428746,1705726
1891,광나루로36길,5223600,2365833,2857767
1892,광나루로24길,1549058,739380,809678
1893,광나루로12길,5789617,2784800,3004817
1894,한림말길,2260197,1005010,1255185
1895,한림말3길,2742340,1216656,1525684
1896,청계천로10나길,2758702,1324979,1433723
1897,장터길,4891873,2210045,2681828
1898,용답중앙길,3116620,1510328,1606291
1899,용답29길,4641058,2244783,2396276
1900,왕십리로6길,5079289,2528745,2550545
1901,왕십리로31길,5058166,2246754,2811412
1902,왕십리로26길,4834290,2233809,2600480
1903,왕십리로21길,4643213,2079225,2563989
1904,왕십리로14길,4758112,2352502,2405610
1905,아차산로5길,3904221,1990700,1913523
1906,아차산로15길,3966833,2024435,1942398
1907,아차산로11길,2416567,1275330,1141237
1908,송정4가길,4014236,2016765,1997472
1909,송정12라길,3262985,1622021,1640965
1910,성수일로6길,3783320,1968696,1814623
1911,성수이로7길,2928720,1553031,1375689
1912,성수이로18길,3669289,1906488,1762800
1913,성덕정길,2451129,1241470,1209661
1914,성덕정17길,4993245,2573337,2419906
1915,서울숲2길,3356416,1644302,1712114
1916,상원길,4024575,2029806,1994769
1917,상원12길,2607651,1292103,1315548
1918,사근동길,2368376,1142324,1226054
1919,무학봉길,5402048,2394108,3007940
1920,무학봉28길,3576024,1640463,1935560
1921,무학로6길,4273501,1990999,2282502
1922,무수막길,4691980,2107483,2584497
1923,매봉길,4174857,1850530,2324327
1924,마조로1길,2754019,1299319,1454700
1925,마조로16길,2858918,1363932,1494986
1926,마장로39길,2543468,1232862,1310605
1927,마장로27길,3510920,1662639,1848282
1928,뚝섬로5길,2813988,1463645,1350343
1929,둘레9길,3009839,1536997,1472842
1930,금호산길,5380914,2423920,2956992
1931,금호산2길,4869853,2238828,2631025
1932,고산자로6길,4992748,2347160,2645586
1933,후암로28길,3383066,1594176,1788889
1934,효창원로39길,4551894,2065845,2486048
1935,회나무로13길,3419570,1648135,1771435
1936,한남대로20길,1210461,557997,652465
1937,한강대로88길,1142725,548904,593822
1938,한강대로7길,1844332,936286,908047
1939,한강대로62길,1748251,926678,821574
1940,한강대로52길,1468327,796323,672004
1941,한강대로43길,1832894,983579,849315
1942,한강대로15길,1236022,640233,595788
1943,한강대로104길,3429818,1684166,1745653
1944,청파로73길,3741978,1851467,1890513
1945,청파로71길,6242334,2929003,3313331
1946,청파로47나길,4591586,2049149,2542436
1947,청파로47길,3383016,1458128,1924890
1948,장문로45길,4315374,2123671,2191702
1949,이태원로54길,2119123,1032943,1086180
1950,이태원로27길,2796422,1420232,1376189
1951,이촌로22길,1643014,800966,842047
1952,원효로89길,4341473,2027335,2314138
1953,원효로53길,4640602,2251727,2388875
1954,원효로41길,2802328,1345038,1457291
1955,원효로19길,2821245,1338653,1482592
1956,우사단로4길,3465930,1739161,1726771
1957,우사단로14길,2909107,1487142,1421965
1958,우사단로10길,4709330,2362444,2346886
1959,신흥로20길,3362762,1562532,1800232
1960,소월로20길,3517736,1656407,1861330
1961,서빙고로71길,1427710,667102,760607
1962,백범로90길,4788544,2339965,2448580
1963,백범로79길,5846311,2671940,3174371
1964,두텁바위로1길,3669847,1756464,1913383
1965,대사관로34길,2958712,1443520,1515192
1966,녹사평대로46길,2361828,1176837,1184990
1967,녹사평대로40나길,1544272,791665,752607
1968,녹사평대로32길,1427908,742538,685369
1969,녹사평대로26길,1806265,942331,863935
1970,녹사평대로11길,882416,406470,475947
1971,퇴계로90길,6875191,3173817,3701375
1972,퇴계로8길,1864653,905020,959633
1973,퇴계로56길,2624581,1368309,1256272
1974,퇴계로46길,2474484,1351308,1123175
1975,퇴계로18길,1031571,517742,513829
1976,퇴계로12길,1538248,732931,805315
1977,청구로1길,4821562,2198766,2622795
1978,청구로17길,4698215,2200961,2497254
1979,장충단로8길,3597976,1759156,1838820
1980,삼일대로4길,2225614,1253278,972338
1981,명동길,2807663,1552930,1254733
1982,동호로8길,4211638,1964548,2247090
1983,동호로20길,4132819,1977878,2154940
1984,동호로15길,3991574,1867711,2123863
1985,동호로11길,3460710,1616053,1844660
1986,동호로10길,5784149,2671992,3112157
1987,다산로39길,5007207,2466158,2541049
1988,다산로38길,5825930,2790441,3035489
1989,다산로36길,4687145,2175754,2511392
1990,다산로33길,5608517,2742693,2865823
1991,난계로21길,4374594,2041015,2333579
1992,난계로11길,6057506,2808273,3249233
1993,필운대로1길,2931672,1302355,1629318
1994,평창길,198932,94645,104287
1995,통일로12길,3204175,1431638,1772537
1996,창신길,7074563,3398336,3676227
1997,창신5길,5908486,2807658,3100828
1998,창신2길,5726946,2753311,2973635
1999,창경궁로35길,3480388,1575541,1904847
2000,지봉로8길,5740861,2755650,2985210
2001,종로65길,6929246,3374746,3554498
2002,종로58가길,3768265,1850308,1917956
2003,종로24길,1409082,863775,545308
2004,자하문로7길,2791388,1280750,1510638
2005,이화장길,4281423,2122545,2158879
2006,율곡로16길,3112055,1644694,1467361
2007,율곡로10길,1189121,691080,498041
2008,옥인길,2538261,1114730,1423531
2009,숭인동길,5212275,2559288,2652987
2010,성균관로5길,2819992,1312090,1507901
2011,삼청로5길,492786,244249,248537
2012,북촌로5나길,487774,243858,243915
2013,북촌로5길,859870,421124,438746
2014,북촌로11길,1043025,517218,525806
2015,백석동길,451384,212645,238741
2016,명륜길,3120099,1470368,1649731
2017,돈화문로11가길,1779738,1022810,756928
2018,난계로27길,3749342,1861275,1888067
2019,계동길,1107734,562625,545108
2020,풍성로37가길,9613906,4405047,5208859
2021,천호옛길,8748205,3978570,4769635
2022,천호옛14길,7022831,3201510,3821322
2023,천호대로219길,1342957,639268,703689
2024,천호대로197길,5767525,2618288,3149237
2025,천호대로187길,6481220,3001548,3479672
2026,천호대로170길,10734222,5049966,5684258
2027,천호대로162길,9445866,4364700,5081165
